GRIDCODE,CVE_ENTCVE_MUN,Fb
650438,26004,0.0119911
650439,26004,0.0119911
650440,26004,0.0372045
650441,26004,0.0025914
650442,26004,0.0027485
650443,26004,0.0022852
650444,26004,0.0022852
650445,26004,0.0022852
650446,26004,0.0022852
650447,26004,0.0020894
650448,26004,0.0017683
650448,26065,0.0028684
650449,26004,0.0022425
650449,26065,0.0005387
650450,26004,0.0057095
650450,26060,0.0134703
650450,26065,0.0074465
650451,26060,0.0385136
650451,26065,0.0046693
650452,26060,0.045952
650452,26065,0.0000018
650453,26060,0.0068687
650454,26060,0.0131361
650455,26060,0.0080758
650456,26060,0.020964
650457,26060,0.020964
650458,26043,0.0005524
650458,26060,0.0191338
650459,26043,0.0022313
650459,26060,0.0015703
650460,26043,0.0084786
650460,26060,0.0000022
650461,26043,0.0092975
650462,26043,0.0092975
650463,26043,0.0092975
650464,26043,0.0097299
650465,26043,0.0058271
650466,26043,0.0058271
650467,26043,0.0058271
650468,26043,0.0058271
650469,26043,0.0058271
650470,26043,0.0057924
650471,26043,0.0028922
650472,26043,0.0012387
650473,26043,0.0058169
650474,26043,0.0097299
650475,26043,0.0057845
650476,26043,0.0050764
650477,26043,0.0058271
650478,26043,0.0058271
650479,26043,0.0054528
650479,26059,0.0013221
650480,26043,0.0004547
650480,26059,0.0199404
650481,26059,0.0093503
650482,26059,0.0142015
650483,26059,0.0131844
650484,26059,0.0171325
650485,26059,0.0171325
650486,26059,0.0093392
650487,26059,0.0089733
650488,26059,0.0155109
650489,26059,0.0147059
650490,26059,0.0140225
650491,26039,0.0074931
650491,26059,0.0031148
650492,26039,0.0091479
650493,26039,0.0084682
650494,26039,0.0077884
650495,26039,0.0071087
650496,26039,0.006429
650497,26039,0.0028303
650498,26039,0.004938
650499,26039,0.004166
650500,26039,0.0033951
650501,26039,0.0026243
650502,26039,0.0018973
650503,26039,0.0007708
650504,26039,0.0001686
650505,26039,0.0000489
650559,8005,0.0008186
650560,8005,0.0010259
650561,8005,0.0010259
650562,8005,0.0010259
650563,8005,0.0022014
650564,8005,0.0022014
650565,8005,0.0022014
650566,8005,0.0022014
650567,8005,0.0007086
650568,8005,0.0015902
650569,8005,0.0019213
650570,8005,0.0011282
650571,8005,0.0011282
650572,8005,0.0011282
650573,8005,0.0011282
650574,8005,0.0011282
650575,8005,0.0019213
650576,8005,0.0019213
650577,8005,0.0019213
650578,8005,0.0015459
650579,8005,0.0019213
650580,8005,0.0010259
650581,8005,0.0010259
650582,8005,0.0022014
650583,8005,0.0022014
650584,8005,0.0022014
650585,8005,0.0022014
650586,8005,0.0022014
650587,8005,0.0022014
650588,8005,0.0022014
650589,8005,0.0012193
650590,8005,0.0012193
650591,8005,0.0012193
650592,8005,0.0012193
650593,8005,0.0027331
650594,8005,0.0012193
650595,8005,0.0022014
650596,8005,0.0022014
650597,8005,0.0022014
650598,8005,0.0022014
650599,8005,0.0022014
650600,8005,0.0022014
650601,8005,0.0022014
650602,8005,0.0022014
650603,8005,0.0022014
650604,8005,0.0022014
650605,8005,0.0021986
650605,8037,0.0000052
650606,8005,0.001315
650606,8037,0.0016242
650607,8037,0.0029979
650608,8037,0.0029979
650609,8037,0.0029979
650610,8037,0.0029979
650611,8037,0.0040339
650612,8037,0.0040339
650613,8037,0.0040339
650614,8037,0.0040339
650615,8037,0.0040339
650616,8037,0.0040339
650617,8037,0.0040339
650618,8037,0.0040339
650619,8037,0.0040339
650620,8037,0.0029979
650621,8037,0.0029329
650622,8037,0.0007966
651358,2001,0.0000026
651359,2001,0.0000072
651361,2001,0.0002203
651362,2001,0.0001593
651363,2001,0.0001295
651364,2001,0.0000666
651365,2001,0.0001762
651366,2001,0.0002702
651367,2001,0.0000967
651368,2001,0.0001101
651369,2001,0.0003954
651370,2001,0.0002908
651371,2001,0.0004923
651372,2001,0.0003658
651373,2001,0.0001131
651374,2001,0.000184
651375,2001,0.000184
651376,2001,0.00057
651377,2001,0.00057
651378,2001,0.0005566
651379,2001,0.00057
651380,2001,0.00057
651381,2001,0.00057
651382,2001,0.0005235
651383,2001,0.0064155
651384,2001,0.0064155
651385,2001,0.0064155
651386,2001,0.0005235
651387,2001,0.0005235
651388,2001,0.0002597
651388,2002,0.0032116
651389,2002,0.0059
651390,2002,0.0059
651391,2002,0.0008662
651392,2002,0.0008662
651393,2002,0.0008662
651394,2002,0.000609
651395,2002,0.0009539
651396,2002,0.0010153
651397,2002,0.0010153
651398,2002,0.0010153
651399,2002,0.0010153
651400,2002,0.0010153
651401,2002,0.0010153
651402,2002,0.0010153
651403,2002,0.0010153
651404,2002,0.0010117
651405,2002,0.0009792
651406,2002,0.0005308
651460,26048,0.0000477
651461,26048,0.0007181
651462,26048,0.002359
651463,26048,0.0025224
651464,26048,0.0025224
651465,26048,0.0015059
651466,26048,0.0015059
651467,26048,0.0015059
651468,26048,0.0015059
651469,26048,0.0015059
651470,26017,0.0000651
651470,26048,0.001432
651471,26048,0.0037369
651472,26048,0.0037369
651473,26017,0.0001525
651473,26048,0.0033067
651474,26017,0.0012516
651474,26048,0.0002058
651475,26017,0.0013246
651476,26017,0.0013246
651477,26017,0.0013246
651478,26017,0.0013246
651479,26017,0.0013246
651480,26017,0.0013246
651481,26017,0.0013246
651482,26017,0.0013246
651483,26017,0.0013246
651484,26017,0.0013246
651485,26017,0.0013246
651486,26017,0.0013246
651487,26017,0.0013246
651488,26004,0.0011292
651488,26017,0.0007876
651489,26004,0.0027854
651490,26004,0.002778
651490,26017,0.0000035
651491,26004,0.0022852
651492,26004,0.0022591
651493,26004,0.0022852
651494,26004,0.0027854
651495,26004,0.0027854
651496,26004,0.0022852
651497,26004,0.012726
651498,26004,0.0094825
651499,26004,0.0372045
651500,26004,0.0026242
651501,26004,0.0026242
651502,26004,0.0022852
651503,26004,0.0022852
651504,26004,0.0022852
651505,26004,0.0021756
651506,26004,0.0021608
651506,26060,0.0000892
651507,26004,0.0006347
651507,26060,0.0073786
651508,26004,0.0006473
651508,26060,0.0073222
651509,26004,0.0027092
651509,26060,0.0080411
651510,26060,0.0459549
651511,26060,0.0102159
651512,26060,0.0102159
651513,26060,0.0131361
651514,26060,0.0080758
651515,26060,0.0080758
651516,26060,0.020964
651517,26060,0.0173585
651518,26060,0.017783
651519,26043,0.0045263
651519,26060,0.0041465
651520,26043,0.0095128
651520,26060,0.0004653
651521,26043,0.0097299
651522,26043,0.0097299
651523,26043,0.0097299
651524,26043,0.0058271
651525,26043,0.0058271
651526,26043,0.0145273
651527,26043,0.0145273
651528,26043,0.0058271
651529,26043,0.0058064
651530,26043,0.0024741
651531,26043,0.0042355
651532,26043,0.0081842
651533,26043,0.0076921
651534,26043,0.0040469
651535,26043,0.0039042
651536,26043,0.0035252
651537,26043,0.0031467
651538,26043,0.0021785
651538,26059,0.0020816
651539,26059,0.0038042
651540,26059,0.0031573
651541,26059,0.0046296
651542,26059,0.0017693
651543,26059,0.0024176
651544,26059,0.0013578
651545,26059,0.0003242
651618,8005,0.0014437
651619,8005,0.0010259
651620,8005,0.0019213
651621,8005,0.0010259
651622,8005,0.0022014
651623,8005,0.0022014
651624,8005,0.0022014
651625,8005,0.0006326
651626,8005,0.0001094
651627,8005,0.0019083
651628,8005,0.0011282
651629,8005,0.0011282
651630,8005,0.0011282
651631,8005,0.0011282
651632,8005,0.0011282
651633,8005,0.0019213
651634,8005,0.0019213
651635,8005,0.0019213
651636,8005,0.0019213
651637,8005,0.0019213
651638,8005,0.0019213
651639,8005,0.0019213
651640,8005,0.0010259
651641,8005,0.0010259
651642,8005,0.0022014
651643,8005,0.0022014
651644,8005,0.0012193
651645,8005,0.0022014
651646,8005,0.0022014
651647,8005,0.0022014
651648,8005,0.0012193
651649,8005,0.0012193
651650,8005,0.0027331
651651,8005,0.0027331
651652,8005,0.0027331
651653,8005,0.0012193
651654,8005,0.0022014
651655,8005,0.0022014
651656,8005,0.0022014
651657,8005,0.0022014
651658,8005,0.0022014
651659,8005,0.0022014
651660,8005,0.0022014
651661,8005,0.0022014
651662,8005,0.0022014
651663,8005,0.0022014
651664,8005,0.0008145
651664,8037,0.0006177
651665,8037,0.0029979
651666,8037,0.0029979
651667,8037,0.0116732
651668,8037,0.0116732
651669,8037,0.0029979
651670,8037,0.0040339
651671,8037,0.0040339
651672,8037,0.0040339
651673,8037,0.0040339
651674,8037,0.0040339
651675,8037,0.0040339
651676,8037,0.0040339
651677,8037,0.0040339
651678,8037,0.0040339
651679,8037,0.0029979
651680,8037,0.0018175
652417,2001,0.000114
652418,2001,0.0002626
652419,2001,0.000196
652420,2001,0.0000806
652421,2001,0.0000287
652423,2001,0.0000456
652424,2001,0.0002631
652425,2001,0.000184
652426,2001,0.0001823
652427,2001,0.00057
652428,2001,0.00057
652429,2001,0.00057
652430,2001,0.00057
652431,2001,0.00057
652432,2001,0.00057
652433,2001,0.00057
652434,2001,0.00057
652435,2001,0.00057
652436,2001,0.00057
652437,2001,0.00057
652438,2001,0.00057
652439,2001,0.00057
652440,2001,0.00057
652441,2001,0.0005235
652442,2001,0.0005235
652443,2001,0.0064155
652444,2001,0.0064155
652445,2001,0.0005235
652446,2001,0.00057
652447,2001,0.000246
652447,2002,0.0033532
652448,2002,0.0008662
652449,2002,0.0008662
652450,2002,0.0008662
652451,2002,0.0008662
652452,2002,0.0008662
652453,2002,0.0008662
652454,2002,0.0010153
652455,2002,0.0010153
652456,2002,0.0010153
652457,2002,0.0010153
652458,2002,0.0010153
652459,2002,0.0010153
652460,2002,0.0010153
652461,2002,0.0010153
652462,2002,0.0010153
652463,2002,0.0009627
652464,2002,0.0005797
652518,26048,0.0005118
652519,26048,0.0020736
652520,26048,0.0025224
652521,26048,0.0025224
652522,26048,0.0025224
652523,26048,0.0015059
652524,26048,0.0015059
652525,26048,0.0015059
652526,26048,0.0015059
652527,26048,0.0025224
652528,26048,0.0015059
652529,26048,0.0015059
652530,26048,0.0037369
652531,26048,0.0037369
652532,26048,0.0037369
652533,26017,0.0002739
652533,26048,0.0029641
652534,26017,0.0010277
652534,26048,0.0008374
652535,26017,0.0013058
652535,26048,0.0000529
652536,26017,0.0013246
652537,26017,0.0013246
652538,26017,0.0013246
652539,26017,0.0013246
652540,26017,0.0013246
652541,26017,0.0013246
652542,26017,0.0013246
652543,26017,0.0013246
652544,26017,0.0013246
652545,26017,0.0013246
652546,26017,0.0013246
652547,26004,0.0002298
652547,26017,0.0012153
652548,26004,0.0007377
652548,26017,0.0009737
652549,26004,0.0011322
652549,26017,0.0007861
652550,26004,0.0027854
652551,26004,0.0022852
652552,26004,0.0022852
652553,26004,0.0022852
652554,26004,0.0022852
652555,26004,0.0022852
652556,26004,0.0022852
652557,26004,0.0021756
652558,26004,0.0026242
652559,26004,0.0453261
652560,26004,0.0026242
652561,26004,0.0022852
652562,26004,0.0022852
652563,26004,0.0022852
652564,26004,0.0021756
652565,26004,0.0026242
652566,26004,0.001116
652566,26060,0.0061227
652567,26060,0.0102159
652568,26060,0.0102159
652569,26060,0.0102159
652570,26060,0.0102159
652571,26060,0.0080758
652572,26060,0.0080758
652573,26060,0.0080758
652574,26060,0.0080758
652575,26060,0.020964
652576,26060,0.020445
652577,26060,0.0144084
652578,26060,0.0165504
652579,26043,0.0002024
652579,26060,0.0113372
652580,26043,0.0013918
652580,26060,0.0179653
652581,26043,0.0056254
652581,26060,0.0088437
652582,26043,0.0097299
652583,26043,0.0097299
652584,26043,0.0046131
652585,26043,0.0050235
652586,26043,0.0019126
652587,26043,0.0010266
652588,26043,0.0000771
652677,8005,0.0013544
652678,8005,0.0019213
652679,8005,0.0007459
652680,8005,0.0007459
652681,8005,0.0012193
652682,8005,0.0012193
652683,8005,0.0012193
652684,8005,0.0010431
652685,8005,0.0004888
652686,8005,0.0019213
652687,8005,0.0011282
652688,8005,0.0027331
652689,8005,0.0011282
652690,8005,0.0019213
652691,8005,0.0017305
652692,8005,0.0010904
652693,8005,0.0017903
652694,8005,0.0018911
652695,8005,0.0016411
652696,8005,0.0015396
652697,8005,0.0019213
652698,8005,0.0019213
652699,8005,0.0019213
652700,8005,0.0010259
652701,8005,0.0022014
652702,8005,0.0012193
652703,8005,0.0012193
652704,8005,0.0012193
652705,8005,0.0022014
652706,8005,0.0022014
652707,8005,0.0022014
652708,8005,0.0012193
652709,8005,0.0027331
652710,8005,0.0027331
652711,8005,0.0012193
652712,8005,0.0012193
652713,8005,0.0022014
652714,8005,0.0022014
652715,8005,0.0022014
652716,8005,0.0022014
652717,8005,0.0022014
652718,8005,0.0022014
652719,8005,0.0022014
652720,8005,0.0022014
652721,8005,0.0022014
652722,8005,0.0022014
652723,8005,0.0007312
652723,8037,0.0008613
652724,8037,0.0116732
652725,8037,0.0116732
652726,8037,0.0116732
652727,8037,0.0029979
652728,8037,0.0029979
652729,8037,0.0040339
652730,8037,0.0040339
652731,8037,0.0040339
652732,8037,0.0040339
652733,8037,0.0040339
652734,8037,0.0040339
652735,8037,0.0040339
652736,8037,0.0040339
652737,8037,0.0029979
652738,8037,0.0027364
652739,8037,0.0019996
653476,2001,0.0000657
653477,2001,0.0002291
653478,2001,0.0001682
653479,2001,0.0000329
653481,2001,0.0000649
653482,2001,0.0001994
653483,2001,0.0002718
653484,2001,0.000184
653485,2001,0.000184
653486,2001,0.000184
653487,2001,0.00057
653488,2001,0.00057
653489,2001,0.00057
653490,2001,0.00057
653491,2001,0.00057
653492,2001,0.00057
653493,2001,0.00057
653494,2001,0.00057
653495,2001,0.00057
653496,2001,0.00057
653497,2001,0.00057
653498,2001,0.00057
653499,2001,0.00057
653500,2001,0.00057
653501,2001,0.0005235
653502,2001,0.0005235
653503,2001,0.0064155
653504,2001,0.0005235
653505,2001,0.0005235
653506,2001,0.0002324
653506,2002,0.0034948
653507,2002,0.0008662
653508,2002,0.0010153
653509,2002,0.0010153
653510,2002,0.0008013
653511,2002,0.000672
653512,2002,0.0010153
653513,2002,0.0010153
653514,2002,0.0010153
653515,2002,0.0010153
653516,2002,0.0010153
653517,2002,0.0010153
653518,2002,0.0010153
653519,2002,0.0010153
653520,2002,0.0010153
653521,2002,0.0010153
653522,2002,0.0010153
653523,2002,0.0002206
653574,26048,0.0000929
653575,26048,0.0008006
653576,26048,0.0009107
653577,26048,0.0024537
653578,26048,0.0025224
653579,26048,0.0025224
653580,26048,0.0025224
653581,26048,0.0015059
653582,26048,0.0015059
653583,26048,0.0015059
653584,26048,0.0025224
653585,26048,0.0025224
653586,26048,0.0025224
653587,26048,0.0015059
653588,26048,0.0037369
653589,26048,0.0037369
653590,26048,0.0037369
653591,26048,0.0037369
653592,26048,0.0037369
653593,26048,0.0037369
653594,26017,0.0000409
653594,26048,0.0036215
653595,26017,0.0004537
653595,26048,0.0024569
653596,26017,0.0013246
653597,26017,0.0013246
653598,26017,0.0013246
653599,26017,0.0013246
653600,26017,0.0013246
653601,26017,0.0013246
653602,26017,0.0013246
653603,26017,0.0013246
653604,26017,0.0013246
653605,26017,0.0013246
653606,26017,0.0013246
653607,26004,0.000162
653607,26017,0.0012475
653608,26004,0.0023152
653608,26017,0.0002236
653609,26004,0.0027854
653610,26004,0.0027854
653611,26004,0.0027854
653612,26004,0.0022852
653613,26004,0.0022852
653614,26004,0.0022852
653615,26004,0.0022852
653616,26004,0.0021756
653617,26004,0.0026242
653618,26004,0.0026242
653619,26004,0.0026242
653620,26004,0.0027854
653621,26004,0.0027854
653622,26004,0.0027854
653623,26004,0.0026242
653624,26004,0.0026242
653625,26004,0.0019218
653625,26060,0.0031675
653626,26060,0.0102159
653627,26060,0.0102159
653628,26060,0.0102159
653629,26060,0.0068687
653630,26060,0.0068687
653631,26060,0.0080758
653632,26060,0.0080758
653633,26060,0.0080758
653634,26060,0.0080758
653635,26060,0.020964
653636,26060,0.0202486
653637,26060,0.0205492
653638,26060,0.0171979
653639,26060,0.020964
653640,26043,0.0043775
653640,26060,0.011356
653641,26043,0.0067032
653642,26043,0.0023395
653643,26043,0.0000028
653736,8005,0.0012651
653737,8005,0.0019213
653738,8005,0.0011282
653739,8005,0.0027331
653740,8005,0.0012193
653741,8005,0.0012193
653742,8005,0.0012193
653743,8005,0.0027121
653744,8005,0.0007819
653745,8005,0.0019213
653746,8005,0.0011282
653747,8005,0.0027331
653748,8005,0.0011282
653749,8005,0.0019213
653750,8005,0.0005895
653752,8005,0.0003819
653753,8005,0.0004847
653754,8005,0.0001743
653755,8005,0.0004347
653756,8005,0.0010259
653757,8005,0.0010259
653758,8005,0.0010259
653759,8005,0.0007459
653760,8005,0.0012193
653761,8005,0.0012193
653762,8005,0.0027331
653763,8005,0.0012193
653764,8005,0.0022014
653765,8005,0.0022014
653766,8005,0.0022014
653767,8005,0.0012193
653768,8005,0.0012193
653769,8005,0.0012193
653770,8005,0.0012193
653771,8005,0.0022014
653772,8005,0.0022014
653773,8005,0.0022014
653774,8005,0.0022014
653775,8005,0.0022014
653776,8005,0.0022014
653777,8005,0.0022014
653778,8005,0.0022014
653779,8005,0.0022014
653780,8005,0.0022014
653781,8005,0.0022014
653782,8005,0.0016564
653782,8037,0.0007421
653783,8037,0.0029979
653784,8037,0.0116732
653785,8037,0.0116732
653786,8037,0.0029979
653787,8037,0.0029979
653788,8037,0.0040339
653789,8037,0.0040339
653790,8037,0.0029979
653791,8037,0.0029979
653792,8037,0.0029979
653793,8037,0.0040339
653794,8037,0.0040339
653795,8037,0.0040339
653796,8037,0.0029979
653797,8037,0.0048685
654535,2001,0.0000032
654536,2001,0.000019
654537,2001,0.0000883
654538,2001,0.0000811
654540,2001,0.0001846
654541,2001,0.0002718
654542,2001,0.0002403
654543,2001,0.0002508
654544,2001,0.000184
654545,2001,0.000184
654546,2001,0.00057
654547,2001,0.00057
654548,2001,0.00057
654549,2001,0.00057
654550,2001,0.00057
654551,2001,0.00057
654552,2001,0.00057
654553,2001,0.00057
654554,2001,0.00057
654555,2001,0.00057
654556,2001,0.00057
654557,2001,0.00057
654558,2001,0.00057
654559,2001,0.00057
654560,2001,0.00057
654561,2001,0.0005235
654562,2001,0.0005235
654563,2001,0.0005235
654564,2001,0.0005235
654565,2001,0.0000706
654565,2002,0.000534
654566,2002,0.0008662
654567,2002,0.0010153
654568,2002,0.0008662
654569,2002,0.0004476
654570,2002,0.000515
654571,2002,0.0010153
654572,2002,0.0010153
654573,2002,0.0010153
654574,2002,0.0010153
654575,2002,0.0010153
654576,2002,0.0010153
654577,2002,0.0010153
654578,2002,0.0010153
654579,2002,0.0010153
654580,2002,0.0010153
654581,2002,0.0010153
654582,2002,0.0000976
654630,26048,0.0000158
654631,26048,0.0005917
654632,26048,0.0015364
654633,26048,0.0023735
654634,26048,0.0025224
654635,26048,0.0025138
654636,26048,0.0025224
654637,26048,0.0025224
654638,26048,0.0025224
654639,26048,0.0015059
654640,26048,0.0015059
654641,26048,0.0015059
654642,26048,0.0025224
654643,26048,0.0025224
654644,26048,0.0025224
654645,26048,0.0025224
654646,26048,0.0015059
654647,26048,0.0037369
654648,26048,0.0037369
654649,26048,0.0037369
654650,26048,0.0037369
654651,26048,0.0037369
654652,26048,0.0037369
654653,26048,0.0037369
654654,26017,0.0000003
654654,26048,0.003736
654655,26017,0.0010468
654655,26048,0.0007837
654656,26017,0.0013246
654657,26017,0.0013246
654658,26017,0.0013246
654659,26017,0.0013246
654660,26017,0.0013246
654661,26017,0.0013246
654662,26017,0.0013246
654663,26017,0.0013246
654664,26017,0.0013246
654665,26004,0.0014754
654665,26017,0.000623
654666,26004,0.0025498
654666,26017,0.0001121
654667,26004,0.0027854
654668,26004,0.0027854
654669,26004,0.0027854
654670,26004,0.0027854
654671,26004,0.0027854
654672,26004,0.0027854
654673,26004,0.0022852
654674,26004,0.0022852
654675,26004,0.0022852
654676,26004,0.0022852
654677,26004,0.0021756
654678,26004,0.0026242
654679,26004,0.0026242
654680,26004,0.0022852
654681,26004,0.0021756
654682,26004,0.0026242
654683,26004,0.0026242
654684,26004,0.0022474
654684,26060,0.0025375
654685,26060,0.0131361
654686,26060,0.0102159
654687,26060,0.0102159
654688,26060,0.0102159
654689,26060,0.0068687
654690,26060,0.0068687
654691,26060,0.0080758
654692,26060,0.0080758
654693,26060,0.0080758
654694,26060,0.020964
654695,26060,0.020964
654696,26060,0.020964
654697,26060,0.0201177
654698,26060,0.0122776
654699,26043,0.0001141
654699,26060,0.0028102
654795,8005,0.0011757
654796,8005,0.0011282
654797,8005,0.0011282
654798,8005,0.0027331
654799,8005,0.0027331
654800,8005,0.0027331
654801,8005,0.0011282
654802,8005,0.0011282
654803,8005,0.0011282
654804,8005,0.0019213
654805,8005,0.0011282
654806,8005,0.0011282
654807,8005,0.0011282
654808,8005,0.0014752
654809,8005,0.0000447
654810,8005,0.0009523
654811,8005,0.0009759
654812,8005,0.0010259
654813,8005,0.0022014
654814,8005,0.0009695
654815,8005,0.0010259
654816,8005,0.0010259
654817,8005,0.0012193
654818,8005,0.0007459
654819,8005,0.0027331
654820,8005,0.0027331
654821,8005,0.0027331
654822,8005,0.0012193
654823,8005,0.0012193
654824,8005,0.0012193
654825,8005,0.0012193
654826,8005,0.0012193
654827,8005,0.0022014
654828,8005,0.0022014
654829,8005,0.0022014
654830,8005,0.0022014
654831,8005,0.0022014
654832,8005,0.0022014
654833,8005,0.0022014
654834,8005,0.0022014
654835,8005,0.0022014
654836,8005,0.0022014
654837,8005,0.0022014
654838,8005,0.0022014
654839,8005,0.0022014
654840,8005,0.0022014
654841,8005,0.001744
654841,8037,0.0008382
654842,8037,0.0029979
654843,8037,0.0116732
654844,8037,0.0029979
654845,8037,0.0029979
654846,8037,0.0029979
654847,8037,0.0029979
654848,8037,0.0027707
654849,8037,0.0024831
654850,8037,0.0026429
654851,8037,0.0026173
654852,8037,0.0040339
654853,8037,0.0040339
654854,8037,0.0029784
654855,8037,0.0024926
654856,8037,0.0010822
655595,2001,0.0001454
655596,2001,0.0002716
655597,2001,0.0001135
655598,2001,0.0000075
655599,2001,0.0002371
655600,2001,0.0002718
655601,2001,0.0001602
655602,2001,0.0000971
655603,2001,0.0001832
655604,2001,0.0005001
655605,2001,0.00057
655606,2001,0.00057
655607,2001,0.00057
655608,2001,0.00057
655609,2001,0.00057
655610,2001,0.00057
655611,2001,0.00057
655612,2001,0.00057
655613,2001,0.00057
655614,2001,0.00057
655615,2001,0.00057
655616,2001,0.00057
655617,2001,0.00057
655618,2001,0.00057
655619,2001,0.00057
655620,2001,0.0005235
655621,2001,0.0005235
655622,2001,0.0005235
655623,2001,0.0005235
655624,2001,0.0000661
655624,2002,0.0006506
655625,2002,0.0008662
655626,2002,0.0008662
655627,2002,0.0008604
655628,2002,0.0007542
655629,2002,0.0006592
655630,2002,0.0010153
655631,2002,0.0010153
655632,2002,0.0010153
655633,2002,0.0010153
655634,2002,0.0010153
655635,2002,0.0010153
655636,2002,0.0010153
655637,2002,0.0010153
655638,2002,0.0010153
655639,2002,0.0010153
655640,2002,0.0010153
655641,2002,0.0001644
655686,26048,0.0002207
655687,26048,0.0003793
655688,26048,0.0010319
655689,26048,0.0018308
655690,26048,0.0025224
655691,26048,0.0025224
655692,26048,0.0025224
655693,26048,0.0025224
655694,26048,0.0025224
655695,26048,0.0025224
655696,26048,0.0025224
655697,26048,0.0025224
655698,26048,0.0015059
655699,26048,0.0015059
655700,26048,0.0025224
655701,26048,0.0025224
655702,26048,0.0025224
655703,26048,0.0025224
655704,26048,0.0025224
655705,26048,0.0015059
655706,26048,0.0015059
655707,26048,0.0025392
655707,26070,0.0009368
655708,26048,0.0029862
655708,26070,0.0005872
655709,26048,0.0037369
655710,26048,0.0037369
655711,26048,0.0037369
655712,26048,0.0037369
655713,26048,0.0037369
655714,26017,0.000567
655714,26048,0.0021373
655715,26017,0.0010412
655715,26048,0.0007995
655716,26017,0.0013246
655717,26017,0.0013246
655718,26017,0.0013246
655719,26017,0.0013246
655720,26017,0.0013246
655721,26017,0.0013246
655722,26017,0.0013246
655723,26017,0.0013246
655724,26004,0.0009786
655724,26017,0.0008592
655725,26004,0.0017142
655725,26017,0.0005094
655726,26004,0.0027854
655727,26004,0.0027854
655728,26004,0.0027854
655729,26004,0.0027854
655730,26004,0.0027854
655731,26004,0.0027854
655732,26004,0.0027854
655733,26004,0.0022852
655734,26004,0.0022852
655735,26004,0.0022852
655736,26004,0.0021756
655737,26004,0.0021756
655738,26004,0.0021756
655739,26004,0.0022852
655740,26004,0.0021756
655741,26004,0.0026242
655742,26004,0.0027854
655743,26004,0.0025738
655743,26060,0.0009982
655744,26060,0.0131361
655745,26060,0.0131361
655746,26060,0.0102159
655747,26060,0.0102159
655748,26060,0.0102159
655749,26060,0.0068687
655750,26060,0.0080758
655751,26060,0.0080758
655752,26060,0.0080758
655753,26060,0.020964
655754,26060,0.0188579
655755,26060,0.0100118
655756,26060,0.0015395
655854,8005,0.0006378
655855,8005,0.0011282
655856,8005,0.0027331
655857,8005,0.0027331
655858,8005,0.0027331
655859,8005,0.0011282
655860,8005,0.0011282
655861,8005,0.0019213
655862,8005,0.0019213
655863,8005,0.0019213
655864,8005,0.0019213
655865,8005,0.001346
655866,8005,0.0009398
655867,8005,0.0006483
655868,8005,0.0006556
655869,8005,0.0010259
655870,8005,0.0010259
655871,8005,0.0010259
655872,8005,0.0010259
655873,8005,0.0007459
655874,8005,0.0012193
655875,8005,0.0012193
655876,8005,0.0012193
655877,8005,0.0027331
655878,8005,0.0027331
655879,8005,0.0027331
655880,8005,0.0027331
655881,8005,0.0012193
655882,8005,0.0012193
655883,8005,0.0027331
655884,8005,0.0012193
655885,8005,0.0022014
655886,8005,0.0022014
655887,8005,0.0022014
655888,8005,0.0022014
655889,8005,0.0022014
655890,8005,0.0022014
655891,8005,0.0022014
655892,8005,0.0022014
655893,8005,0.0022014
655894,8005,0.0022014
655895,8005,0.0022014
655896,8005,0.0022014
655897,8005,0.0022014
655898,8005,0.0021374
655898,8037,0.0001174
655899,8005,0.0015814
655899,8037,0.001136
655900,8005,0.0012362
655900,8037,0.0017686
655901,8037,0.0029979
655902,8037,0.0029979
655903,8037,0.0029979
655904,8037,0.0029979
655905,8037,0.0029979
655906,8037,0.0116732
655907,8037,0.01011
655908,8037,0.010833
655909,8037,0.0061742
655910,8037,0.0013305
655911,8037,0.0040339
655912,8037,0.0029979
655913,8037,0.0022738
655914,8037,0.0014095
656654,2001,0.0001011
656655,2001,0.0002662
656656,2001,0.0001911
656657,2001,0.0001279
656658,2001,0.0001207
656659,2001,0.0001354
656660,2001,0.00014
656661,2001,0.0000303
656662,2001,0.0000991
656663,2001,0.0002915
656664,2001,0.0005647
656665,2001,0.00057
656666,2001,0.00057
656667,2001,0.00057
656668,2001,0.00057
656669,2001,0.00057
656670,2001,0.00057
656671,2001,0.00057
656672,2001,0.00057
656673,2001,0.00057
656674,2001,0.00057
656675,2001,0.00057
656676,2001,0.00057
656677,2001,0.00057
656678,2001,0.00057
656679,2001,0.0005235
656680,2001,0.0005235
656681,2001,0.0005235
656682,2001,0.000184
656683,2001,0.0000617
656683,2002,0.0006752
656684,2002,0.0010153
656685,2002,0.0008662
656686,2002,0.0048887
656687,2002,0.0001141
656688,2002,0.0009666
656689,2002,0.0010153
656690,2002,0.0010153
656691,2002,0.0010153
656692,2002,0.0010153
656693,2002,0.0010153
656694,2002,0.0010153
656695,2002,0.0010153
656696,2002,0.0010153
656697,2002,0.0010153
656698,2002,0.0010153
656699,2002,0.0009954
656700,2002,0.0000759
656743,26048,0.0000253
656744,26048,0.001865
656745,26048,0.0017342
656746,26048,0.0021633
656747,26048,0.0025224
656748,26048,0.0025224
656749,26048,0.0025224
656750,26048,0.0025224
656751,26048,0.0025224
656752,26048,0.0025224
656753,26048,0.0025224
656754,26048,0.0025224
656755,26048,0.0025224
656756,26048,0.0025224
