GRIDCODE	CVENTMUN	Fter
680062	26070	0.001990965
681006	2001	0.001775231
681007	2001	0.001786373
681024	2001	0.000209743
681024	2001	0.001573339
681025	2001	0.001640676
681051	2002	0.000219568
681052	2002	0.005774612
681067	26055	0.001936467
681068	26055	0.009768438
681116	26070	0.007880973
681117	26070	0.01788474
681118	26070	0.015933607
682062	2001	0.00340067
682063	2001	0.000352964
682064	2001	0.001796655
682065	2001	0.00193909
682082	2001	0.002217433
682083	2001	0.002173297
682109	2002	0.001516255
682110	2002	0.004628848
682126	26055	0.013771022
682171	26070	0.010134305
682172	26070	0.017013795
682173	26070	0.017382848
682174	26070	0.017440282
682174	26070	0.000480303
682175	26070	0.010318767
683119	2001	0.002305873
683120	2001	0.003451951
683121	2001	0.000553072
683123	2001	6.71998E-05
683123	2001	0.005810873
683141	2001	0.003080358
683168	2002	0.004421627
683184	26055	0.013750841
683185	26055	3.21897E-06
683226	26070	0.000503421
683226	26070	0.007980876
683227	26070	0.017063277
683228	26070	0.017024173
683229	26070	0.017050152
683230	26070	0.00687107
684182	2001	0.002873017
684182	2001	0.002654873
684199	2001	0.002631152
684200	2001	0.00051337
684227	2002	0.003917464
684242	26055	0.011852865
684243	26055	0.001967808
684283	26070	0.003576706
684284	26070	0.019823556
684285	26070	0.002517747
684285	26070	0.007308089
685240	2001	0.000390772
685241	2001	0.000680391
685241	2001	0.004859821
685241	2001	0.001476069
685258	2001	0.003137922
685285	2002	0.002410539
685286	2002	0.001506924
685300	26055	0.007922381
685301	26055	0.004480045
685340	26048	0.004952879
685341	26048	0.008342864
685341	26070	0.010869668
685342	26070	0.007507919
685342	26070	0.007430898
686300	2001	0.000525938
686300	2001	0.004478482
686315	2001	0.001875742
686316	2001	0.003264084
686317	2001	0.000328124
686344	2002	0.003917464
686358	26055	0.001998374
686359	26055	0.010592445
686394	26055	0.005357474
686395	26055	0.004530834
686395	26055	0.005928612
686396	26055	0.010975654
686397	26048	0.002515266
686397	26048	0.007709151
686397	26055	0.005543521
686398	26048	0.018731907
686399	26048	0.014491007
687359	2001	0.002783848
687368	2001	0.000689859
687370	2001	0.001226984
687371	2001	0.002568106
687371	2001	0.000343196
687372	2001	0.002917625
687373	2001	0.002907346
687374	2001	0.001186756
687403	2002	0.003917464
687417	26055	0.011059313
687417	26055	0.001541774
687451	26055	0.012349005
687452	26055	0.012207618
687453	26055	0.005832815
688416	2001	0.006684061
688417	2001	0.002410533
688417	2001	0.001566779
688418	2001	0.001685441
688418	2001	0.002219514
688418	2001	0.000779193
688419	2001	0.003171904
688420	2001	0.003285279
688421	2001	0.003462453
688422	2001	0.002440997
688424	2001	0.002396584
688425	2001	0.003721858
688426	2001	0.002879859
688427	2001	0.002827567
688428	2001	0.002866013
688428	2001	6.0036E-05
688429	2001	0.001791438
688462	2002	0.003917464
688475	26055	0.008870789
688476	26055	0.003691494
688509	26055	0.014147355
688510	26055	0.000470709
689474	2001	0.000158442
689474	2001	0.000496426
689474	2001	0.006005286
689475	2001	0.000831889
689481	2001	0.001000973
689482	2001	0.002894684
689483	2001	0.000841036
689521	2002	0.000568218
689521	2002	0.003351113
689528	2002	0.00214585
689533	26055	0.00320446
689534	26055	0.009354951
689564	26055	0.005599696
689565	26055	0.010479757
689566	26055	0.01050115
689567	26055	0.011584705
689568	26055	0.001157127
690531	2001	0.002044909
690532	2001	0.002544501
690532	2001	0.002182976
690532	2001	0.00515301
690533	2001	0.002228086
690533	2001	0.001673053
690534	2001	0.002494341
690579	2002	0.00039841
690580	2002	0.003522946
690587	2002	0.003975932
690592	26055	0.012602532
690621	26055	0.003280753
690622	26055	0.012777871
690623	26055	0.005232678
691590	2001	0.005597463
691591	2001	0.002996446
691593	2001	0.002983131
691638	2002	0.003919713
691646	2002	0.004428332
691650	26055	0.010858799
691651	26055	0.002244373
691680	26055	0.013023501
692649	2001	0.006157715
692650	2001	0.003148467
692652	2001	0.000395273
692653	2001	0.000891043
692653	2001	0.002230384
692697	2002	0.003918238
692705	2002	0.003984721
692708	26055	0.006701946
692709	26055	0.005858442
692737	26055	0.00042205
692738	26055	0.014035941
692739	26055	0.000690704
693706	2001	0.000206983
693707	2001	0.008409895
693708	2001	0.003699565
693709	2001	0.001072368
693709	2001	0.001497992
693709	2001	0.000425107
693712	2001	0.000443822
693712	2001	0.00126535
693712	2001	0.000348173
693713	2001	0.001223636
693756	2002	0.004429491
693764	2002	0.004170691
693766	26055	0.003387248
693767	26055	0.010522129
693796	26055	0.004345077
693796	26055	0.009642916
694764	2001	0.000592313
694765	2001	0.007243262
694765	2001	0.000549332
694767	2001	0.002851811
694768	2001	0.001351479
694772	2001	0.000564186
694772	2001	0.002779081
694773	2001	0.000913849
694814	2002	0.001370712
694814	2002	0.002161797
694815	2002	0.001251146
694820	2002	0.003379192
694821	2002	0.003872549
694822	2002	0.003871373
694823	2002	0.003868769
694823	2002	0.002287121
694824	2002	1.88927E-06
694825	26055	0.007080795
694825	26055	0.005084228
694853	26055	0.004277203
694854	26055	0.002436929
694854	26055	0.010761539
694855	26055	0.001083089
695823	2001	0.006233235
695825	2001	0.000997438
695826	2001	0.002447084
695832	2001	0.003241503
695873	2002	0.004278669
695877	2002	0.001259685
695877	2002	0.002596174
695878	2002	0.000444522
695878	2002	0.003875584
695879	2002	0.000496888
695882	2002	0.003519321
695882	2002	0.000321357
695883	2002	0.002846482
695883	2002	0.000702549
695883	2002	0.000909404
695883	26055	0.008602774
695883	2002	7.96849E-05
695883	2002	0.000932852
695883	26055	0.003082101
695884	26055	0.000933321
695884	26055	0.007628846
695884	26055	0.001581319
695911	26055	0.009698489
695912	26055	0.007202366
696882	2001	0.00554881
696884	2001	0.002955356
696891	2001	0.000914179
696892	2001	0.003325565
696892	2001	0.001071411
696932	2002	0.003865745
696936	2002	0.001799222
696937	2002	0.001698047
696937	2002	0.000956479
696941	2002	0.005197577
696943	26055	0.002591686
696943	26055	0.008873194
696943	26055	0.007823874
696944	26055	0.012711667
696968	26055	5.83604E-05
696969	26055	0.01204398
696970	26055	0.005856766
697941	2005	0.018425387
697941	2005	0.025249793
697941	2001	0.003358303
697941	2005	0.002293687
697942	2005	0.004944693
697942	2001	0.002934698
697943	2001	0.00188153
697951	2001	0.001212583
697952	2001	0.00283672
697991	2002	0.003858588
697993	2002	0.000281798
697994	2002	0.004715287
697995	2002	0.002606495
697995	2002	0.003879072
697996	2002	0.000680699
697996	2002	0.003789212
697996	2002	8.47082E-05
697996	2002	0.000721168
697997	2002	0.00318533
697997	2002	0.001273056
697997	2002	0.000686921
697998	2002	0.003878426
697999	2002	0.001662897
697999	2002	0.001792128
697999	2002	0.001398343
698000	2002	0.00023955
698002	26055	0.01038229
698003	26055	0.010436972
698025	26055	0.001985711
698026	26055	0.011409608
698027	26055	0.011327429
699000	2005	0.067625929
699011	2001	0.001384686
699012	2001	0.002151174
699050	2002	0.00385915
699051	2002	0.002234922
699052	2002	0.004436098
699054	2002	0.003965552
699055	2002	0.002149429
699056	2002	0.003876359
699061	26055	0.010378523
699062	26055	0.011126728
699082	26055	0.003988404
699083	26055	0.011401138
699084	26055	0.009386366
700059	2005	0.069060328
700071	2001	0.002316621
700072	2001	0.001485907
700109	2002	0.00199196
700109	2002	0.0018659
700109	2002	0.002893068
700110	2002	0.002503182
700113	2002	0.003876138
700115	2002	0.000659987
700116	2002	0.000627093
700116	2002	0.000886827
700116	2002	0.003766147
700117	2002	0.000640402
700120	26055	0.012563213
700121	26055	0.002488877
700121	26055	0.000329985
700122	26055	0.009557454
700138	26055	0.007516558
700139	26055	0.010479847
700140	26055	0.011281013
700141	26055	0.007412912
701118	2005	0.072598003
701130	2001	0.001810576
701131	2001	0.002017337
701168	2002	0.003867231
701172	2002	0.003894769
701173	2002	0.002628846
701176	2002	0.004063073
701180	26055	0.013455149
701181	26055	0.003856382
701196	26055	0.010606331
701197	26055	0.004219916
702177	2005	0.06938541
702189	2001	0.002948418
702227	2002	0.003863613
702231	2002	0.003165372
702231	2002	0.000177068
702231	2002	0.000222003
702231	2002	0.000900768
702232	2002	6.8403E-05
702232	2002	0.002870666
702232	2002	0.000555297
702235	2002	0.004021763
702238	26055	0.001244612
702238	2002	0.000847491
702239	26055	0.002559933
702239	26055	0.010400714
702240	26055	0.004986268
702240	26055	0.003043313
702240	26055	0.005503496
702253	26055	0.009862042
702254	26055	0.011382487
702255	26055	0.003544204
703235	2005	0.013370039
703235	2005	0.015687034
703236	2005	0.029382153
703248	2004	0.007992352
703248	2003	0.003251894
703248	2001	0.001164681
703286	2002	0.00374471
703286	2002	0.000118764
703290	2002	0.001447651
703290	2002	0.00039261
703290	2002	0.003774389
703294	2002	0.003957987
703295	2002	0.001774618
703296	2002	0.003511626
703299	26055	0.006149093
703300	26055	0.015431367
703301	26055	0.007354549
703309	26055	0.000269629
703310	26055	0.011416851
703311	26055	0.011403084
703312	26055	0.00154223
704293	2005	0.03028316
704294	2005	0.003291248
704294	2005	0.071622374
704307	2004	0.011448805
704307	2003	0.010487993
704344	2002	0.003178609
704345	2002	0.001165401
704349	2002	0.004082745
704353	2002	0.000258393
704353	2002	0.003606374
704353	2002	0.001058765
704354	2002	0.002519329
704355	2002	0.000783481
704355	2002	0.000778958
704356	2002	0.003573385
704360	26055	0.008430541
704361	26055	0.00858937
704366	26055	0.00233217
704367	26055	0.011391851
704368	26055	0.011118507
705350	2005	0.027817038
705351	2005	0.077035635
705352	2005	0.043791737
705365	2003	0.014498357
705366	2003	0.009909956
705366	2003	0.000255242
705403	2002	0.003954253
705406	2002	0.001448822
705406	2002	0.000464614
705407	2002	0.003870799
705408	2002	0.00100806
705408	2002	0.003243998
705408	2002	0.001413699
705408	2002	0.001667214
705408	2002	0.000360686
705409	2002	0.004476414
705410	2002	0.003867912
705411	2002	0.003931935
705412	2002	0.003103468
705412	2002	0.000607655
705412	2002	0.003254892
705415	2002	0.003482512
705416	2002	0.001543945
705420	26055	0.004004138
705421	26055	0.00111684
705421	26055	0.009827408
705422	26055	0.008676992
705422	26055	0.009284039
705422	26055	0.001848742
705423	26055	0.010700981
705423	26055	0.003996125
705424	26055	0.004138628
705424	26055	0.004353009
705424	26055	0.007123399
705425	26055	0.009036635
706409	2005	0.071831379
706424	2003	0.022454427
706462	2002	0.00394673
706464	2002	0.000565879
706465	2002	0.002020898
706465	2002	0.002159373
706467	2002	0.002960093
706467	2002	0.000621012
706468	2002	0.000331386
706471	2002	0.003193737
706471	2002	0.000668394
706475	2002	0.004473235
706476	2002	0.000457425
706480	26055	0.002765956
706480	26055	0.007726912
706480	26055	0.006743542
706481	26055	0.011354635
706481	26055	0.01317943
706482	26055	0.00741733
707468	2005	0.003214022
707468	2005	0.062368294
707481	2003	0.00292637
707481	2004	0.000516456
707481	2003	0.008354381
707482	2003	0.022534864
707483	2003	0.031454801
707484	2003	0.013395894
707520	2002	0.000700608
707521	2002	0.003223228
707521	2002	2.31521E-05
707523	2002	0.004953184
707526	2002	0.00303543
707526	2002	0.002044337
707530	2002	0.001133543
707531	2002	0.002934006
707535	2002	0.004138697
707536	2002	0.003870794
707537	2002	0.005821454
707537	2002	0.000374582
707537	2002	0.003914042
707538	2002	0.000982045
707538	2002	0.00066877
707538	2002	0.007077144
707538	2002	0.000651131
707538	2002	0.0014634
707539	26055	0.009935392
707539	2002	0.000197412
708526	2005	0.005895455
708527	2005	0.028862952
708540	2003	0.000517228
708540	2003	0.003429557
708541	2003	0.017630678
708579	2002	0.003944635
708581	2002	0.002991649
708582	2002	0.00165601
708585	2002	0.003870679
708589	2002	0.001106577
708590	2002	0.002924316
708592	2002	0.003157271
708593	2002	0.002326761
708593	2002	0.000267154
708594	2002	0.001364174
708594	2002	0.004562032
708595	2002	0.008487575
708596	2002	0.002274644
708597	2002	0.004308254
709585	2005	0.001068302
709585	2005	0.036061792
709585	2005	0.007302061
709586	2005	0.02702835
709600	2003	0.021881285
709638	2002	0.003949854
709640	2002	0.004170866
709644	2002	0.003878393
709648	2002	0.00392503
709651	2002	0.003871294
709656	2002	0.003899167
710644	2005	0.023516032
710644	2005	0.033259559
710645	2005	0.040011555
710659	2003	0.013149436
710660	2003	0.008192757
710672	2003	0.007611106
710673	2003	0.020054272
710674	2003	0.022504249
710675	2003	0.001912407
710697	2002	0.003942485
710698	2002	0.001295577
710698	2002	0.000793387
710699	2002	0.00192475
710699	2002	9.35826E-05
710700	2002	0.000253514
710701	2002	0.004004558
710702	2002	0.003874715
710703	2002	0.001615505
710703	2002	0.002259155
710703	2002	0.002218427
710704	2002	0.003035681
710704	2002	0.000277173
710704	2002	0.00055907
710705	2002	0.003873057
710706	2002	0.003882007
710707	2002	0.003819206
710707	2002	5.62716E-05
710707	2002	0.000486142
710708	2002	0.003856887
710709	2002	0.002305201
710709	2002	0.001780384
710710	2002	0.001782496
710710	2002	0.001844149
710710	2002	0.000627864
710710	2002	0.001858586
710710	2002	0.002410055
710711	2002	0.001361242
710715	2002	0.003899167
711703	2004	0.03262471
711703	2005	0.004195165
711704	2004	0.014375074
711704	2005	0.012139886
711704	2005	0.001381549
711705	2004	0.01049976
711705	2004	0.011709513
711709	2004	0.020145075
711710	2004	0.018385775
711711	2004	0.016552027
711719	2003	0.024617908
711730	2003	0.013285265
711730	2003	0.008464408
711731	2003	0.015875708
711734	2003	0.022493083
711735	2003	0.014073219
711735	2003	0.00577235
711753	2002	0.00127918
711756	2002	0.003942042
711758	2002	0.00204011
711758	2002	0.001294466
711758	2002	0.003381097
711759	2002	0.003970228
711768	2002	0.001234554
711769	2002	0.002855789
711770	2002	0.002939758
711771	2002	0.004327124
711772	2002	0.001274922
711774	2002	0.002463954
711774	2002	0.002172722
711774	2002	0.000475028
711775	2002	0.001575061
712761	2004	0.027717541
712762	2004	0.009899216
712764	2004	0.00534048
712764	2004	0.00545947
712764	2004	0.00593103
712764	2004	0.000116406
712764	2004	0.014539045
712767	2004	0.002758545
712767	2004	0.007263499
712767	2004	0.009633741
712768	2004	0.003450858
712770	2004	0.001885812
712771	2004	0.01838364
712772	2004	0.001784421
712772	2004	0.01651821
712773	2004	0.022059945
712774	2004	0.009703356
712778	2003	0.028060086
712786	2003	0.009995493
712787	2003	0.019687932
712788	2003	0.019507975
712789	2003	0.003424899
712794	2003	0.000678761
712795	2003	0.015321767
712795	2003	0.008388458
712800	2003	0.001500453
712800	2002	0.001011849
712801	2002	0.003886023
712802	2002	0.003855702
712803	2002	0.002482463
712803	2002	0.0013731
712804	2002	0.003855526
712805	2002	0.000996287
712809	2002	0.002022617
712810	2002	0.000477651
712810	2002	0.003550408
712810	2002	0.001395242
712812	2002	0.003990872
712814	2002	0.002099878
712815	2002	0.001860233
712816	2002	0.001904248
712817	2002	0.00345742
712820	2002	0.001216099
712821	2002	0.003921528
712822	2002	0.003925087
712823	2002	0.003874862
712824	2002	0.003871259
712825	2002	0.003881137
712826	2002	0.003868946
712827	2002	0.003007797
712827	2002	0.001930869
712827	2002	0.000864484
712828	2002	0.004777115
712829	2002	0.001178237
712831	2002	0.002953451
712832	2002	0.003927443
712833	2002	0.000767521
712833	2002	0.003366128
712833	2002	0.002102262
712834	2002	0.003170877
712835	2002	0.004613043
712836	2002	0.000129588
713820	2004	0.035099769
713823	2004	0.000828095
713823	2004	0.030795031
713824	2004	0.007557614
713825	2004	0.007602666
713826	2004	0.013765274
713833	2004	0.019068329
713833	2004	0.003878202
713834	2004	0.001335077
713836	2003	0.026556938
713837	2003	0.000848324
713842	2003	0.009917518
713843	2003	0.019473019
713844	2003	0.019456002
713845	2003	0.015096938
713854	2003	0.001860215
713854	2003	0.021917556
713855	2003	0.030308683
713856	2003	0.006346271
713857	2003	0.023758856
713858	2003	0.019108913
713859	2003	0.005705089
713859	2003	0.006999081
713864	2002	0.003294871
713865	2002	0.000991291
713865	2002	0.003103106
713866	2002	0.003847735
713866	2002	0.000218469
713866	2002	0.001264869
713867	2002	0.004204614
713868	2002	0.00218811
713869	2002	0.000217693
713869	2002	0.004124765
713870	2002	0.004284251
713871	2002	0.000930801
713871	2002	0.003097496
713871	2002	0.002946152
713872	2002	0.004199227
713873	2002	0.001438381
713873	2002	0.003272739
713873	2002	0.00246141
713873	2002	0.001495963
713874	2002	0.002540187
713875	2002	0.003357277
713878	2002	0.002509699
713879	2002	0.004789687
713888	2002	0.005026553
713889	2002	0.003995049
713890	2002	0.003868202
713891	2002	0.003916345
713892	2002	0.001246803
713892	2002	0.002828851
713892	2002	0.002623536
713893	2002	0.003909884
713894	2002	0.004010991
713895	2002	0.004955963
714879	2004	0.001341873
714879	2004	0.036554329
714879	2004	0.003069489
714880	2004	0.000711487
714881	2004	0.010932293
714882	2004	0.004880186
714882	2004	0.04855052
714882	2004	0.008082679
714883	2004	0.021412514
714884	2004	0.014729366
714884	2004	0.004980973
714890	2004	0.004022913
714891	2004	0.047948552
714892	2004	0.035203476
714893	2004	0.002224646
714893	2004	0.000205171
714893	2003	0.006561454
714893	2003	0.039531789
714893	2004	0.003751647
714894	2003	0.038423211
714895	2003	0.012485579
714895	2003	0.003842287
714895	2003	0.004548706
714895	2003	0.016406037
714897	2003	0.014546284
714898	2003	0.019703812
714899	2003	0.009134857
714900	2003	0.020768309
714901	2003	0.014539932
714901	2003	0.001758544
714913	2003	0.020134664
714914	2003	0.011830148
714915	2003	0.016219401
714915	2003	0.001087848
714925	2002	0.003956466
714928	2002	0.00235466
714928	2002	0.0018248
714932	2002	0.002667378
714932	2002	0.002638874
714932	2002	0.001640366
714932	2002	0.001262244
714933	2002	0.002451298
714933	2002	0.003919853
714934	2002	0.00387349
714935	2002	0.003953536
714936	2002	0.004154073
714937	2002	0.001633086
714954	2002	0.006835122
714955	2002	0.003629246
715938	2004	0.003203084
715939	2004	0.005441853
715939	2004	0.013982581
715939	2004	0.0098058
715939	2004	0.034779288
715940	2004	0.027797605
715941	2004	0.008887685
715941	2004	0.001055077
715941	2004	0.009027354
715942	2004	0.000394439
715942	2004	0.017261681
715943	2004	0.016811861
715944	2004	0.017288495
715945	2004	0.017322807
715946	2004	0.006577803
715946	2004	0.021544463
715947	2004	0.008011768
715947	2004	0.030330639
715948	2004	0.043211264
715949	2004	0.032037518
715954	2003	0.014790702
715954	2003	0.01579584
715954	2003	0.002002131
715955	2003	0.020870791
715956	2003	0.005508241
715958	2003	0.012880509
715959	2003	0.001720597
715984	2002	0.002217379
715987	2002	0.000397679
716014	2002	0.002051556
