GRIDCODE	CVENTMUN	LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m)	LONG_CARR_x_CELDA x CARRILES
631497	8035	407542.1865	4906.713462
631498	8035	407542.1865	1547.782038
631551	8001	883927.7251	12300.30629
631580	8028	145603.7522	2158.437077
632307	2001	3439265.728	1782.218034
632308	2001	3439265.728	4303.100422
632347	2001	3439265.728	6800.125374
632402	26017	493727.1617	1191.769995
632405	26017	493727.1617	5060.436968
632406	26017	493727.1617	6774.677119
632407	26017	493727.1617	1190.134493
632418	26017	493727.1617	4783.803963
632419	26017	493727.1617	6509.230076
632420	26017	493727.1617	4066.124196
632427	26017	493727.1617	5998.896712
632428	26017	493727.1617	1617.685654
632440	26046	104246.5354	990.6551694
632440	26004	187891.4886	5079.694699
632443	26046	104246.5354	2727.556385
632444	26046	104246.5354	7166.967346
632445	26046	104246.5354	349.2635867
632457	26065	67801.52348	2240.025827
632458	26036	184650.2298	1790.067944
632458	26065	67801.52348	1713.005215
632471	26035	319128.3827	12007.33606
632472	26035	319128.3827	2850.466731
632473	26035	319128.3827	6622.54078
632474	26035	319128.3827	2481.725238
632488	26019	262504.8067	3394.185162
632494	26019	262504.8067	2432.033165
632495	26019	262504.8067	5914.109337
632511	26027	181416.865	2259.178786
632512	26027	181416.865	1309.630629
632512	26027	181416.865	4910.600494
632512	26027	181416.865	802.0789214
632521	26002	319258.1703	3581.590889
632522	26002	319258.1703	2857.469562
632551	8035	407542.1865	7677.781471
632557	8035	407542.1865	7015.563459
632557	8035	407542.1865	74.12614614
632557	8035	407542.1865	2907.968043
632558	8035	407542.1865	2965.510703
632610	8001	883927.7251	12287.07314
632639	8028	145603.7522	6111.803542
633366	2001	3439265.728	6258.523306
633406	2001	3439265.728	6115.608003
633461	26017	493727.1617	542.0700801
633466	26017	493727.1617	5589.894315
633467	26017	493727.1617	6732.426811
633468	26017	493727.1617	768.3337068
633475	26017	493727.1617	3902.435486
633475	26017	493727.1617	1337.567369
633476	26017	493727.1617	6524.991591
633477	26017	493727.1617	1745.579239
633485	26017	493727.1617	4013.753515
633486	26017	493727.1617	3537.823907
633499	26046	104246.5354	3379.315742
633499	26004	187891.4886	2779.097018
633504	26046	104246.5354	4022.844866
633504	26007	25345.95147	2779.900023
633505	26007	25345.95147	3901.160761
633513	26065	67801.52348	2850.505791
633514	26065	67801.52348	3138.889299
633515	26065	67801.52348	3303.811379
633516	26065	67801.52348	1493.869245
633530	26035	319128.3827	12550.99252
633533	26035	319128.3827	9201.19782
633534	26035	319128.3827	5719.655195
633535	26035	319128.3827	5644.37031
633536	26035	319128.3827	8167.998392
633537	26035	319128.3827	421.2827206
633547	26019	262504.8067	2645.043197
633548	26019	262504.8067	1993.353935
633553	26019	262504.8067	7134.60321
633571	26027	181416.865	6337.021012
633580	26002	319258.1703	6313.028618
633609	8035	407542.1865	4991.384958
633610	8035	407542.1865	1770.231138
633616	8035	407542.1865	3519.470326
633617	8035	407542.1865	6401.767564
633618	8035	407542.1865	8292.086967
633619	8035	407542.1865	167.1686216
633669	8001	883927.7251	12423.56797
633697	8028	145603.7522	3686.171894
633698	8028	145603.7522	3403.30715
634425	2001	3439265.728	5517.772588
634425	2001	3439265.728	545.9856829
634465	2001	3439265.728	6192.979717
634527	26017	493727.1617	6031.5729
634528	26017	493727.1617	6257.825422
634533	26017	493727.1617	5727.503147
634534	26017	493727.1617	2445.769463
634544	26017	493727.1617	6907.048462
634558	26046	104246.5354	1286.48219
634558	26004	187891.4886	4806.769268
634564	26007	25345.95147	2986.674445
634565	26007	25345.95147	6629.265092
634566	26007	25345.95147	6437.848756
634569	26065	67801.52348	1240.68075
634570	26065	67801.52348	3386.656363
634571	26065	67801.52348	3101.637267
634572	26065	67801.52348	826.3864985
634588	26035	319128.3827	9708.605967
634589	26035	319128.3827	2887.760077
634593	26035	319128.3827	5063.633975
634594	26035	319128.3827	4008.822522
634596	26035	319128.3827	7309.83016
634607	26019	262504.8067	3359.236919
634612	26019	262504.8067	6460.830731
634630	26027	181416.865	5783.628193
634630	26027	181416.865	839.2799236
634639	26002	319258.1703	5888.637715
634639	26002	319258.1703	175.5162078
634668	8035	407542.1865	6768.262722
634678	8035	407542.1865	7756.457077
634728	8001	883927.7251	12951.63879
634755	8028	145603.7522	4248.004123
634756	8028	145603.7522	6691.876023
635484	2001	3439265.728	6504.205822
635524	2001	3439265.728	6158.259136
635587	26017	493727.1617	701.9173794
635587	26017	493727.1617	5574.83944
635588	26017	493727.1617	2395.757015
635588	26017	493727.1617	2524.284694
635588	26017	493727.1617	3996.334996
635589	26017	493727.1617	6038.26954
635590	26017	493727.1617	6441.93536
635591	26017	493727.1617	6498.308748
635592	26017	493727.1617	187.9056399
635592	26017	493727.1617	5090.825415
635602	26017	493727.1617	6440.603387
635603	26017	493727.1617	419.0697454
635617	26046	104246.5354	1266.924585
635617	26004	187891.4886	4652.135224
635618	26004	187891.4886	160.4117278
635625	26007	25345.95147	539.960804
635626	26007	25345.95147	2071.141406
635626	26065	67801.52348	5306.384975
635627	26065	67801.52348	6159.800164
635628	26065	67801.52348	1204.061203
635628	26065	67801.52348	3936.890463
635628	26065	67801.52348	1605.666586
635647	26035	319128.3827	12499.63774
635655	26035	319128.3827	4450.239344
635656	26035	319128.3827	2434.365491
635666	26019	262504.8067	3447.535032
635668	26019	262504.8067	1946.043135
635669	26019	262504.8067	6433.947626
635670	26019	262504.8067	6857.521424
635671	26019	262504.8067	3096.781875
635689	26027	181416.865	6394.713894
635698	26002	319258.1703	3174.078336
635726	8035	407542.1865	5507.36151
635727	8035	407542.1865	1253.682456
635737	8005	572318.7616	430.3079287
635737	8035	407542.1865	1091.484431
635738	8005	572318.7616	6245.187186
635787	8001	883927.7251	12555.23053
635812	8028	145603.7522	135.9458321
635813	8028	145603.7522	6543.224962
635814	8028	145603.7522	4707.11495
636543	2001	3439265.728	6077.036072
636583	2001	3439265.728	6242.530736
636642	26017	493727.1617	117.4269645
636643	26017	493727.1617	6281.567053
636644	26017	493727.1617	6270.964511
636645	26017	493727.1617	6287.988374
636646	26017	493727.1617	1368.910598
636660	26017	493727.1617	1918.447776
636661	26017	493727.1617	5543.454069
636677	26004	187891.4886	6104.880266
636687	26065	67801.52348	1211.189622
636687	26065	67801.52348	419.245562
636687	26065	67801.52348	4321.919884
636688	26065	67801.52348	5442.026546
636706	26035	319128.3827	3695.081323
636707	26035	319128.3827	8840.898372
636715	26035	319128.3827	7366.282696
636715	26035	319128.3827	100.393116
636715	26035	319128.3827	62.82840072
636724	26019	262504.8067	1865.349543
636724	26019	262504.8067	311.8763849
636724	26019	262504.8067	283.6550641
636725	26019	262504.8067	5673.312783
636725	26019	262504.8067	1480.05219
636725	26019	262504.8067	436.3316031
636725	26019	262504.8067	472.1850997
636725	26019	262504.8067	2413.837662
636726	26019	262504.8067	1077.965508
636726	26019	262504.8067	6764.151301
636727	26019	262504.8067	4921.878671
636748	26027	181416.865	6586.600746
636757	26002	319258.1703	3300.396195
636785	8035	407542.1865	6731.40395
636797	8005	572318.7616	3117.502832
636798	8005	572318.7616	4122.684073
636846	8001	883927.7251	12417.15946
636870	8028	145603.7522	1975.735046
636871	8028	145603.7522	8262.077081
637602	2001	3439265.728	6096.515927
637642	2001	3439265.728	4459.398977
637642	2001	3439265.728	1669.756776
637698	26017	493727.1617	778.6576611
637699	26017	493727.1617	6776.209854
637700	26017	493727.1617	6105.982966
637701	26017	493727.1617	6122.178716
637719	26017	493727.1617	6286.98223
637719	26017	493727.1617	287.0183034
637719	26017	493727.1617	1808.370671
637720	26017	493727.1617	412.5018642
637736	26004	187891.4886	6246.327047
637747	26065	67801.52348	6171.31758
637765	26035	319128.3827	12089.56973
637765	26035	319128.3827	2710.701701
637765	26035	319128.3827	471.1927382
637774	26035	319128.3827	988.8714798
637774	26035	319128.3827	6966.824262
637775	26035	319128.3827	8002.58038
637776	26035	319128.3827	4758.928396
637776	26059	131846.216	873.9437056
637777	26019	262504.8067	1476.98477
637777	26019	262504.8067	1811.544725
637778	26019	262504.8067	7106.203216
637779	26019	262504.8067	6367.201736
637780	26019	262504.8067	3319.913138
637781	26019	262504.8067	1453.387406
637782	26019	262504.8067	1784.530463
637783	26019	262504.8067	7102.255206
637784	26019	262504.8067	3096.827998
637784	26019	262504.8067	1919.794088
637785	26019	262504.8067	7336.457272
637786	26019	262504.8067	2216.82951
637806	26027	181416.865	1027.206763
637807	26027	181416.865	5075.863264
637816	26002	319258.1703	3680.076123
637843	8035	407542.1865	5530.160528
637844	8035	407542.1865	1006.923372
637854	8005	572318.7616	140.4533426
637856	8005	572318.7616	3629.893417
637857	8005	572318.7616	99.95459226
637857	8005	572318.7616	191.7943592
637857	8005	572318.7616	6521.738359
637857	8005	572318.7616	1014.079846
637857	8005	572318.7616	191.9631791
637857	8005	572318.7616	1228.649898
637857	8005	572318.7616	1857.785334
637858	8005	572318.7616	1729.66307
637905	8001	883927.7251	12052.93357
637928	8028	145603.7522	7489.90109
637929	8028	145603.7522	5215.422115
638660	2001	3439265.728	1530.336253
638661	2001	3439265.728	4549.752941
638701	2001	3439265.728	6167.842861
638757	26017	493727.1617	4594.542807
638757	26017	493727.1617	2895.943799
638777	26017	493727.1617	1044.344649
638778	26017	493727.1617	5525.459325
638795	26004	187891.4886	6331.531883
638806	26065	67801.52348	5937.978556
638807	26065	67801.52348	274.3032197
638824	26035	319128.3827	12583.13278
638832	26035	319128.3827	1017.815697
638832	26059	131846.216	164.8343699
638833	26035	319128.3827	2254.147893
638833	26059	131846.216	3056.900109
638835	26059	131846.216	1845.570488
638836	26019	262504.8067	2052.632595
638836	26059	131846.216	1192.128801
638839	26019	262504.8067	4300.878063
638840	26019	262504.8067	2543.033574
638840	26019	262504.8067	4200.340748
638840	26019	262504.8067	1705.824823
638841	26019	262504.8067	4599.42623
638845	26019	262504.8067	4207.805824
638846	26019	262504.8067	6407.074791
638847	26019	262504.8067	6406.665251
638848	26019	262504.8067	86.74409999
638865	26027	181416.865	3623.420984
638865	26002	319258.1703	2501.508777
638875	26002	319258.1703	299.3171935
638876	26002	319258.1703	3033.471287
638902	8035	407542.1865	7066.197473
638910	8035	407542.1865	165.6228732
638911	8035	407542.1865	2710.897567
638912	8005	572318.7616	2878.431898
638912	8035	407542.1865	817.4481659
638913	8005	572318.7616	3635.553102
638914	8005	572318.7616	3295.109877
638915	8005	572318.7616	2144.045267
638916	8005	572318.7616	3302.531009
638917	8005	572318.7616	6566.166382
638918	8005	572318.7616	2132.462735
638964	8037	482200.7524	1232.756567
638964	8001	883927.7251	10833.93248
638985	8053	114963.7008	581.1912166
638985	8028	145603.7522	154.9947873
638986	8028	145603.7522	3518.411426
638987	8028	145603.7522	4345.238
639719	2001	3439265.728	6079.762195
639759	2001	3439265.728	5947.646926
639760	2001	3439265.728	321.7517802
639816	26017	493727.1617	6011.083985
639836	26017	493727.1617	6876.844396
639836	26017	493727.1617	690.0983255
639854	26004	187891.4886	6200.887269
639866	26065	67801.52348	1523.762117
639866	26060	182449.8131	5028.916842
639882	26043	278327.4303	2353.611413
639883	26043	278327.4303	4937.626858
639883	26035	319128.3827	4804.338657
639890	26035	319128.3827	441.7520873
639891	26035	319128.3827	4825.839503
639891	26059	131846.216	3529.379801
639907	26019	262504.8067	6749.525557
639908	26019	262504.8067	3011.214642
639908	26019	262504.8067	2548.235234
639924	26002	319258.1703	4142.845453
639924	26002	319258.1703	2159.811598
639935	26002	319258.1703	914.5754154
639935	26002	319258.1703	2199.279772
639960	8035	407542.1865	7540.350432
639961	8035	407542.1865	361.8202619
639969	8035	407542.1865	5512.858024
639970	8035	407542.1865	304.6082499
639971	8035	407542.1865	345.2350968
639975	8005	572318.7616	3204.662734
639977	8005	572318.7616	6117.654734
639978	8005	572318.7616	2629.435636
640023	8037	482200.7524	3662.813313
640023	8037	482200.7524	8353.158209
640043	8053	114963.7008	2128.825565
640044	8053	114963.7008	1369.145533
640044	8053	114963.7008	2469.895747
640045	8053	114963.7008	3254.209258
640045	8028	145603.7522	2813.406185
640778	2001	3439265.728	6037.750997
640818	2001	3439265.728	6006.524532
640875	26017	493727.1617	4112.481754
640875	26017	493727.1617	1901.04369
640875	26017	493727.1617	996.4630697
640894	26017	493727.1617	3384.386008
640895	26017	493727.1617	3156.269399
640913	26004	187891.4886	6139.886396
640925	26060	182449.8131	6714.084011
640941	26043	278327.4303	9016.613578
640942	26043	278327.4303	3469.570824
640949	26035	319128.3827	2021.789394
640949	26059	131846.216	4160.541886
640967	26019	262504.8067	1370.499813
640968	26019	262504.8067	6952.822792
640969	26019	262504.8067	4629.478652
640983	26002	319258.1703	883.7312727
640984	26002	319258.1703	6476.788458
640993	26002	319258.1703	128.1715498
641018	8035	407542.1865	6148.222668
641019	8035	407542.1865	1701.475457
641025	8035	407542.1865	1780.657487
641026	8035	407542.1865	6980.327974
641027	8035	407542.1865	6002.658628
641028	8035	407542.1865	669.5297407
641028	8035	407542.1865	122.3728093
641033	8005	572318.7616	3200.441004
641034	8005	572318.7616	271.6300694
641037	8005	572318.7616	5616.794364
641038	8005	572318.7616	3118.067644
641082	8037	482200.7524	12014.64032
641102	8053	114963.7008	4726.671239
641102	8053	114963.7008	1534.962212
641103	8053	114963.7008	7596.909287
641837	2001	3439265.728	6245.516703
641877	2001	3439265.728	531.1115099
641877	2001	3439265.728	5476.514697
641934	26017	493727.1617	6019.668578
641953	26017	493727.1617	6311.399065
641972	26004	187891.4886	6235.14374
641973	26004	187891.4886	858.3696894
641984	26065	67801.52348	991.5096566
641984	26060	182449.8131	4958.265598
641985	26060	182449.8131	433.8888117
642000	26043	278327.4303	12185.21853
642008	26059	131846.216	6161.601208
642028	26019	262504.8067	3135.54129
642029	26019	262504.8067	6405.72581
642030	26019	262504.8067	3119.315675
642043	26002	319258.1703	4514.25631
642044	26002	319258.1703	5787.653283
642044	26002	319258.1703	344.198927
642076	8035	407542.1865	4771.024476
642077	8035	407542.1865	3126.015226
642092	8005	572318.7616	3198.565004
642097	8005	572318.7616	6263.070107
642098	8005	572318.7616	1216.250567
642103	8005	572318.7616	4111.578522
642104	8005	572318.7616	2867.675818
642141	8037	482200.7524	12204.39371
642160	8053	114963.7008	4796.624497
642161	8053	114963.7008	2764.301457
642161	8053	114963.7008	6037.207594
642162	8053	114963.7008	1188.695743
642896	2001	3439265.728	6920.633964
642936	2001	3439265.728	6009.777723
642993	26017	493727.1617	6259.80902
643012	26017	493727.1617	6245.817461
643032	26004	187891.4886	7406.995654
643043	26060	182449.8131	2422.463094
643044	26060	182449.8131	4072.785689
643053	26043	278327.4303	1716.810569
643054	26043	278327.4303	1804.977942
643059	26043	278327.4303	14083.69589
643066	26059	131846.216	2693.571166
643067	26059	131846.216	5588.216984
643067	26059	131846.216	5551.253153
643067	26059	131846.216	1982.157089
643068	26059	131846.216	391.4989527
643081	26019	262504.8067	5374.159852
643089	26039	93512.54576	1448.38349
643089	26019	262504.8067	4303.587034
643090	26039	93512.54576	1934.885332
643102	26002	319258.1703	1248.226876
643103	26002	319258.1703	6686.354848
643134	8035	407542.1865	3402.328761
643135	8035	407542.1865	4467.931792
643151	8005	572318.7616	3020.004232
643157	8005	572318.7616	6764.8236
643157	8005	572318.7616	732.5165425
643158	8005	572318.7616	7402.521238
643159	8005	572318.7616	6814.214682
643160	8005	572318.7616	6055.69609
643161	8005	572318.7616	6749.759665
643162	8005	572318.7616	2060.998805
643200	8037	482200.7524	13615.04815
643218	8053	114963.7008	5301.499689
643218	8053	114963.7008	3361.40613
643219	8053	114963.7008	3545.242322
643219	8053	114963.7008	8974.115023
643220	8053	114963.7008	3017.02085
643954	2001	3439265.728	2772.490995
643955	2001	3439265.728	3809.788406
643995	2002	1833005.673	1387.826661
643995	2001	3439265.728	255.9771197
643996	2002	1833005.673	6798.697702
644052	26048	328428.8202	207.4813801
644052	26017	493727.1617	841.51268
644053	26048	328428.8202	3888.096402
644053	26017	493727.1617	1768.113144
644070	26017	493727.1617	2189.129594
644071	26017	493727.1617	4052.030882
644091	26004	187891.4886	1873.075697
644092	26004	187891.4886	4946.849644
644103	26060	182449.8131	1257.367131
644103	26060	182449.8131	2165.220566
644103	26060	182449.8131	5402.541457
644103	26060	182449.8131	2114.305031
644111	26043	278327.4303	2604.497389
644112	26043	278327.4303	6978.552984
644113	26043	278327.4303	7328.097946
644117	26043	278327.4303	11902.13633
644118	26043	278327.4303	3082.442765
644124	26059	131846.216	6910.892788
644125	26059	131846.216	3787.420881
644127	26059	131846.216	8915.574456
644128	26059	131846.216	8606.939105
644139	26019	262504.8067	7428.045063
644140	26019	262504.8067	7651.657004
644140	26019	262504.8067	706.4790678
644149	26039	93512.54576	7029.816335
644150	26039	93512.54576	1030.462752
644161	26002	319258.1703	6162.571717
644192	8035	407542.1865	3201.93774
644193	8035	407542.1865	5431.085495
644210	8005	572318.7616	3028.339925
644216	8005	572318.7616	1096.234519
644216	8005	572318.7616	605.7924821
644216	8005	572318.7616	558.1832348
644217	8005	572318.7616	6871.359474
644217	8005	572318.7616	631.5005861
644259	8037	482200.7524	3193.656066
644259	8037	482200.7524	7132.180734
644275	8053	114963.7008	393.0426321
644276	8053	114963.7008	8212.792219
644276	8053	114963.7008	458.9345905
644277	8053	114963.7008	2569.116902
644277	8053	114963.7008	6249.837621
645013	2001	3439265.728	6807.987141
645055	2002	1833005.673	6862.746504
645112	26017	493727.1617	1410.056811
645112	26017	493727.1617	5109.060092
645129	26017	493727.1617	6243.502344
645151	26004	187891.4886	6017.286753
645160	26060	182449.8131	865.1914676
645161	26060	182449.8131	9257.701288
645162	26060	182449.8131	22.1672319
645162	26060	182449.8131	3446.419128
645165	26060	182449.8131	212.6753774
645166	26060	182449.8131	2545.015295
645168	26043	278327.4303	1465.284482
645169	26043	278327.4303	7539.894003
645170	26043	278327.4303	4044.708303
645172	26043	278327.4303	1841.122524
645173	26043	278327.4303	6390.692289
645174	26043	278327.4303	819.3501608
645176	26043	278327.4303	7197.295541
645176	26043	278327.4303	295.1813663
645176	26043	278327.4303	6030.297079
645183	26059	131846.216	6484.15697
645187	26059	131846.216	3987.939208
645187	26059	131846.216	2197.677045
645196	26019	262504.8067	4148.860533
645197	26019	262504.8067	6633.579106
645198	26019	262504.8067	263.7059047
645199	26019	262504.8067	6124.322962
645209	26039	93512.54576	723.0872023
